Frequency (Hz)	Level (dB)
1691.029358	-52.767658
1691.365814	-53.070358
1691.702271	-52.628380
1692.038727	-52.710510
1692.375183	-52.496212
1692.711639	-52.523235
1693.048096	-52.745419
1693.384552	-52.100864
1693.721008	-51.996418
1694.057465	-52.246010
1694.393921	-52.539295
1694.730377	-52.682705
1695.066833	-52.057014
1695.403290	-52.104298
1695.739746	-51.919590
1696.076202	-51.986221
1696.412659	-51.908920
1696.749115	-51.933056
1697.085571	-51.870991
1697.422028	-51.263538
1697.758484	-51.239594
1698.094940	-51.235180
1698.431396	-51.572807
1698.767853	-51.339722
1699.104309	-51.246246
1699.440765	-50.971718
1699.777222	-51.172642
1700.113678	-51.453171
1700.450134	-51.083424
1700.786591	-50.937595
1701.123047	-51.128750
1701.459503	-51.046974
1701.795959	-51.066402
1702.132416	-51.012157
1702.468872	-51.397179
1702.805328	-51.666595
1703.141785	-51.249207
1703.478241	-51.079521
1703.814697	-50.980057
1704.151154	-51.402111
1704.487610	-51.458393
1704.824066	-51.412628
1705.160522	-51.111225
1705.496979	-51.099689
1705.833435	-51.003952
1706.169891	-50.765266
1706.506348	-51.506752
1706.842804	-51.214405
1707.179260	-50.714222
1707.515717	-51.078671
1707.852173	-51.650639
1708.188629	-51.438957
1708.525085	-50.851410
1708.861542	-50.679596
1709.197998	-50.802986
1709.534454	-50.531258
1709.870911	-50.702095
1710.207367	-51.185783
1710.543823	-50.950432
1710.880280	-50.654095
1711.216736	-50.828163
1711.553192	-50.765663
1711.889648	-50.682442
1712.226105	-50.675541
1712.562561	-50.794746
1712.899017	-51.107616
1713.235474	-50.970745
1713.571930	-51.134495
1713.908386	-51.472183
1714.244843	-50.916374
1714.581299	-50.830109
1714.917755	-50.764687
1715.254211	-51.090034
1715.590668	-51.295349
1715.927124	-52.029793
1716.263580	-52.183533
1716.600037	-51.756992
1716.936493	-52.037327
1717.272949	-51.674225
1717.609406	-51.242676
1717.945862	-50.747311
1718.282318	-51.541962
1718.618774	-51.192513
1718.955231	-50.850716
1719.291687	-50.952927
1719.628143	-50.654003
1719.964600	-50.832050
1720.301056	-50.730778
1720.637512	-50.477917
1720.973969	-50.824684
1721.310425	-51.481842
1721.646881	-51.601711
1721.983337	-51.561729
1722.319794	-51.731525
1722.656250	-52.264973
1722.992706	-51.579674
1723.329163	-51.115665
1723.665619	-51.389381
1724.002075	-51.510120
1724.338531	-51.265751
1724.674988	-51.283989
1725.011444	-51.840622
1725.347900	-52.057472
1725.684357	-51.728451
1726.020813	-51.201462
1726.357269	-50.929230
1726.693726	-50.761589
1727.030182	-50.383480
1727.366638	-50.930389
1727.703094	-50.672131
1728.039551	-50.239449
1728.376007	-50.697132
1728.712463	-51.412952
1729.048920	-51.273453
1729.385376	-51.266697
1729.721832	-51.345188
1730.058289	-51.119843
1730.394745	-51.650345
1730.731201	-51.847446
1731.067657	-52.057034
1731.404114	-52.003605
1731.740570	-51.540340
1732.077026	-50.731159
1732.413483	-50.926514
1732.749939	-51.400608
1733.086395	-51.252502
1733.422852	-51.477787
1733.759308	-50.763683
1734.095764	-51.016945
1734.432220	-51.580910
1734.768677	-50.831100
1735.105133	-51.010265
1735.441589	-50.563812
1735.778046	-50.752445
1736.114502	-50.740761
1736.450958	-50.725052
1736.787415	-50.367817
1737.123871	-50.944862
1737.460327	-50.976460
1737.796783	-51.580097
1738.133240	-50.873573
1738.469696	-50.715115
1738.806152	-51.536499
1739.142609	-51.907799
1739.479065	-51.882256
1739.815521	-51.847893
1740.151978	-51.867973
1740.488434	-51.530846
1740.824890	-50.977112
1741.161346	-50.696812
1741.497803	-51.587631
1741.834259	-51.955124
1742.170715	-51.995232
1742.507172	-51.895256
1742.843628	-51.458755
1743.180084	-51.557194
1743.516541	-51.807590
1743.852997	-52.459183
1744.189453	-52.553719
1744.525909	-52.730644
1744.862366	-52.571705
1745.198822	-52.151318
1745.535278	-52.104336
1745.871735	-51.787613
1746.208191	-51.334572
1746.544647	-51.214561
1746.881104	-51.959221
1747.217560	-51.129284
1747.554016	-51.093483
1747.890472	-51.483753
1748.226929	-51.894386
1748.563385	-52.113094
1748.899841	-51.989590
1749.236298	-51.784332
1749.572754	-51.258198
1749.909210	-51.364265
1750.245667	-51.228100
1750.582123	-52.224724
1750.918579	-52.145332
1751.255035	-51.654728
1751.591492	-51.917698
1751.927948	-52.523891
1752.264404	-52.551151
1752.600861	-52.047752
1752.937317	-52.085510
1753.273773	-52.575367
1753.610229	-52.165646
1753.946686	-51.909573
1754.283142	-51.890083
1754.619598	-52.240074
1754.956055	-52.040295
1755.292511	-51.880123
1755.628967	-52.183758
1755.965424	-52.588371
1756.301880	-52.011868
1756.638336	-52.090225
1756.974792	-52.698177
1757.311249	-52.744556
1757.647705	-52.424683
1757.984161	-52.426647
1758.320618	-52.256279
1758.657074	-51.772186
1758.993530	-52.062588
1759.329987	-52.301315
1759.666443	-52.369812
1760.002899	-52.061996
1760.339355	-52.525440
1760.675812	-52.873451
1761.012268	-52.210827
1761.348724	-51.975826
1761.685181	-52.347889
1762.021637	-53.003345
1762.358093	-53.476734
1762.694550	-53.075485
1763.031006	-53.274849
1763.367462	-53.783508
1763.703918	-53.238796
1764.040375	-53.100990
1764.376831	-53.340729
1764.713287	-53.451172
1765.049744	-53.897118
1765.386200	-53.925480
1765.722656	-54.093761
1766.059113	-54.048626
1766.395569	-53.392666
1766.732025	-53.857090
1767.068481	-54.007038
1767.404938	-54.180027
1767.741394	-54.170048
1768.077850	-54.141171
1768.414307	-54.228867
1768.750763	-54.022869
1769.087219	-53.984848
1769.423676	-53.499142
1769.760132	-53.604240
1770.096588	-53.839546
1770.433044	-54.153557
1770.769501	-53.751415
1771.105957	-53.711464
1771.442413	-54.040466
1771.778870	-53.609940
1772.115326	-53.438786
1772.451782	-54.017422
1772.788239	-53.767536
1773.124695	-53.879948
1773.461151	-53.305786
1773.797607	-53.209270
1774.134064	-53.314571
1774.470520	-53.833633
1774.806976	-53.857105
1775.143433	-53.659351
1775.479889	-53.055820
1775.816345	-53.062477
1776.152802	-53.423862
1776.489258	-53.272652
1776.825714	-53.195610
1777.162170	-53.203205
1777.498627	-53.212948
1777.835083	-52.719051
1778.171539	-52.764267
1778.507996	-53.079777
1778.844452	-52.867416
1779.180908	-52.398174
1779.517365	-52.462006
1779.853821	-52.620766
1780.190277	-51.799965
1780.526733	-51.661079
1780.863190	-51.795353
1781.199646	-52.261456
1781.536102	-52.029305
1781.872559	-51.534454
1782.209015	-52.284344
1782.545471	-51.338104
1782.881927	-50.874901
1783.218384	-50.975712
1783.554840	-51.138409
1783.891296	-51.247849
1784.227753	-51.280781
1784.564209	-50.981300
1784.900665	-51.147812
1785.237122	-50.926662
1785.573578	-50.442902
1785.910034	-50.975948
1786.246490	-51.657551
1786.582947	-50.461567
1786.919403	-50.122910
1787.255859	-50.825417
1787.592316	-50.541035
1787.928772	-49.818798
1788.265228	-49.768375
1788.601685	-49.734409
1788.938141	-49.404827
1789.274597	-49.421585
1789.611053	-49.914898
1789.947510	-49.970009
1790.283966	-50.386173
1790.620422	-49.849163
1790.956879	-49.570152
1791.293335	-49.625587
1791.629791	-49.011253
1791.966248	-48.741718
1792.302704	-49.054802
1792.639160	-48.913605
1792.975616	-48.765060
1793.312073	-49.265827
1793.648529	-49.642609
1793.984985	-49.176483
1794.321442	-49.271088
1794.657898	-49.255291
1794.994354	-49.663738
1795.330811	-49.800400
1795.667267	-49.801727
1796.003723	-49.055687
1796.340179	-48.189892
1796.676636	-48.904835
1797.013092	-49.301197
1797.349548	-48.223759
1797.686005	-48.410069
1798.022461	-48.525719
1798.358917	-47.688705
1798.695374	-47.541451
1799.031830	-47.530704
1799.368286	-47.341702
1799.704742	-47.923275
1800.041199	-48.878452
1800.377655	-49.185677
1800.714111	-49.972328
1801.050568	-49.969334
1801.387024	-50.613010
1801.723480	-51.492878
1802.059937	-51.620045
1802.396393	-51.473389
1802.732849	-51.185215
1803.069305	-51.592400
1803.405762	-51.224915
1803.742218	-51.608326
1804.078674	-51.669075
1804.415131	-51.750755
1804.751587	-51.901993
1805.088043	-51.802616
1805.424500	-51.961014
1805.760956	-52.298843
1806.097412	-53.132450
1806.433868	-52.753372
1806.770325	-52.828213
1807.106781	-52.902218
1807.443237	-52.556190
1807.779694	-52.718693
1808.116150	-53.172249
1808.452606	-53.132397
1808.789062	-53.115692
1809.125519	-52.666676
1809.461975	-53.290958
1809.798431	-53.183567
1810.134888	-53.382591
1810.471344	-54.185299
1810.807800	-54.201542
1811.144257	-53.502125
1811.480713	-53.397690
1811.817169	-54.108849
1812.153625	-53.651699
1812.490082	-53.713947
1812.826538	-54.409317
1813.162994	-54.386097
1813.499451	-54.240601
1813.835907	-54.152538
1814.172363	-54.281948
1814.508820	-54.185303
1814.845276	-54.022438
1815.181732	-54.164776
1815.518188	-54.370502
1815.854645	-54.534908
1816.191101	-54.424717
1816.527557	-54.547115
1816.864014	-54.659210
1817.200470	-54.580482
1817.536926	-53.935238
1817.873383	-53.900024
1818.209839	-54.300156
1818.546295	-54.485489
1818.882751	-54.621674
1819.219208	-54.689064
1819.555664	-54.487038
1819.892120	-54.337135
1820.228577	-54.436062
1820.565033	-54.077011
1820.901489	-53.705151
1821.237946	-54.464096
1821.574402	-55.002766
1821.910858	-54.553207
1822.247314	-54.680260
1822.583771	-54.519821
1822.920227	-54.008972
1823.256683	-53.933956
1823.593140	-54.726540
1823.929596	-54.571484
1824.266052	-54.822174
1824.602509	-54.920979
1824.938965	-54.128075
1825.275421	-53.964966
1825.611877	-53.862617
1825.948334	-54.416985
1826.284790	-54.958733
1826.621246	-54.940174
1826.957703	-54.890301
1827.294159	-55.065556
1827.630615	-54.791122
1827.967072	-54.682880
1828.303528	-54.711353
1828.639984	-54.952084
1828.976440	-54.831657
1829.312897	-54.843533
1829.649353	-54.683407
1829.985809	-55.255009
1830.322266	-55.335720
1830.658722	-54.775589
1830.995178	-55.002380
1831.331635	-55.244179
1831.668091	-54.947132
1832.004547	-55.145264
1832.341003	-55.166855
1832.677460	-54.968418
1833.013916	-55.190964
1833.350372	-55.128372
1833.686829	-55.299232
1834.023285	-55.633789
1834.359741	-55.517262
1834.696198	-55.522411
1835.032654	-55.405281
1835.369110	-55.503132
1835.705566	-55.480640
1836.042023	-55.599537
1836.378479	-55.750782
1836.714935	-55.793591
1837.051392	-55.464687
1837.387848	-56.110950
1837.724304	-56.206120
1838.060760	-55.660236
1838.397217	-55.672153
1838.733673	-55.504055
1839.070129	-55.427475
1839.406586	-55.623318
1839.743042	-55.655499
1840.079498	-55.739056
1840.415955	-55.814575
1840.752411	-55.609989
1841.088867	-55.630806
1841.425323	-55.481060
1841.761780	-55.543232
1842.098236	-55.139217
1842.434692	-55.121914
1842.771149	-55.282810
1843.107605	-55.405167
1843.444061	-55.339855
1843.780518	-54.823101
1844.116974	-54.626446
1844.453430	-54.975677
1844.789886	-55.233955
1845.126343	-54.788452
1845.462799	-54.422371
1845.799255	-55.121025
1846.135712	-54.755280
1846.472168	-54.515732
1846.808624	-54.261440
1847.145081	-54.319847
1847.481537	-54.886425
1847.817993	-54.789528
1848.154449	-55.125263
1848.490906	-55.022541
1848.827362	-54.313820
1849.163818	-54.907600
1849.500275	-55.387531
1849.836731	-54.947090
1850.173187	-54.364510
1850.509644	-54.177116
1850.846100	-54.596157
1851.182556	-54.399223
1851.519012	-54.531494
1851.855469	-54.480904
1852.191925	-54.668072
1852.528381	-54.085812
1852.864838	-54.544098
1853.201294	-55.381779
1853.537750	-55.048340
1853.874207	-55.062717
1854.210663	-55.352455
1854.547119	-55.387962
1854.883575	-55.505188
1855.220032	-55.202999
1855.556488	-55.244183
1855.892944	-55.685566
1856.229401	-55.742142
1856.565857	-55.940903
1856.902313	-56.125580
1857.238770	-55.436943
1857.575226	-55.520245
1857.911682	-55.468147
1858.248138	-55.367050
1858.584595	-55.350464
1858.921051	-55.345062
1859.257507	-55.540234
1859.593964	-55.799393
1859.930420	-55.621708
1860.266876	-55.579201
1860.603333	-55.526138
1860.939789	-55.529057
1861.276245	-55.140251
1861.612701	-54.561291
1861.949158	-54.745876
1862.285614	-55.653946
1862.622070	-55.263893
1862.958527	-55.243706
1863.294983	-55.015732
1863.631439	-54.586296
1863.967896	-54.558315
1864.304352	-54.615631
1864.640808	-55.094440
1864.977264	-55.517746
1865.313721	-55.124844
1865.650177	-54.707115
1865.986633	-54.653080
1866.323090	-55.409622
1866.659546	-54.992828
1866.996002	-54.860615
1867.332458	-54.876621
1867.668915	-54.545483
1868.005371	-54.647114
1868.341827	-55.127575
1868.678284	-55.083260
1869.014740	-54.922234
1869.351196	-54.827038
1869.687653	-54.901001
1870.024109	-54.933548
1870.360565	-54.970642
1870.697021	-54.647038
1871.033478	-54.394974
1871.369934	-54.381931
1871.706390	-54.669361
1872.042847	-54.731808
1872.379303	-54.492825
1872.715759	-54.920292
1873.052216	-54.704285
1873.388672	-54.020489
1873.725128	-54.181736
1874.061584	-54.332409
1874.398041	-54.141682
1874.734497	-54.164532
1875.070953	-54.224186
1875.407410	-54.422897
1875.743866	-54.413223
1876.080322	-54.058430
1876.416779	-53.948811
1876.753235	-54.040661
1877.089691	-54.249916
1877.426147	-54.198849
1877.762604	-53.823624
1878.099060	-54.038677
1878.435516	-54.154499
1878.771973	-54.008362
1879.108429	-54.193855
1879.444885	-53.935963
1879.781342	-54.000465
1880.117798	-54.386227
1880.454254	-54.292114
1880.790710	-54.052929
1881.127167	-54.022236
1881.463623	-54.035133
1881.800079	-53.938026
1882.136536	-54.064323
1882.472992	-54.021656
1882.809448	-53.997734
1883.145905	-54.160652
1883.482361	-54.176311
1883.818817	-53.973068
1884.155273	-53.744888
1884.491730	-53.543877
1884.828186	-53.466885
1885.164642	-53.761150
1885.501099	-54.090919
1885.837555	-53.543377
1886.174011	-53.368641
1886.510468	-53.216801
1886.846924	-52.900906
1887.183380	-53.313484
1887.519836	-53.604675
1887.856293	-53.557198
1888.192749	-53.523102
1888.529205	-53.265926
1888.865662	-53.723682
1889.202118	-53.817619
1889.538574	-53.636089
1889.875031	-53.988266
1890.211487	-53.929520
1890.547943	-53.855278
1890.884399	-53.752014
1891.220856	-53.738152
1891.557312	-53.099300
1891.893768	-52.841431
1892.230225	-52.814198
1892.566681	-52.835228
1892.903137	-53.427116
1893.239594	-53.095505
1893.576050	-52.667744
1893.912506	-53.025059
1894.248962	-52.916256
1894.585419	-53.040325
1894.921875	-52.838322
1895.258331	-52.089962
1895.594788	-52.085907
1895.931244	-52.310696
1896.267700	-52.968620
1896.604156	-52.764038
1896.940613	-52.367741
1897.277069	-52.097908
1897.613525	-52.543995
1897.949982	-52.798828
1898.286438	-52.660576
1898.622894	-52.562469
1898.959351	-53.053242
1899.295807	-52.731945
1899.632263	-52.147831
1899.968719	-52.817787
1900.305176	-52.654766
1900.641632	-52.151272
1900.978088	-52.510555
1901.314545	-52.743553
1901.651001	-53.013927
1901.987457	-52.372604
1902.323914	-52.079929
1902.660370	-52.009502
1902.996826	-52.028923
1903.333282	-52.755871
1903.669739	-52.333523
1904.006195	-52.266865
1904.342651	-52.152138
1904.679108	-51.773380
1905.015564	-51.824806
1905.352020	-51.837673
1905.688477	-51.857403
1906.024933	-52.191681
1906.361389	-52.070812
1906.697845	-51.708351
1907.034302	-51.238964
1907.370758	-50.143978
1907.707214	-50.244106
1908.043671	-50.968815
1908.380127	-51.528782
1908.716583	-51.395199
1909.053040	-50.558701
1909.389496	-50.013531
1909.725952	-50.182072
1910.062408	-50.153877
1910.398865	-50.505302
1910.735321	-50.282188
1911.071777	-50.349339
1911.408234	-49.823364
1911.744690	-49.170479
1912.081146	-49.307808
1912.417603	-50.059311
1912.754059	-50.131397
1913.090515	-49.153187
1913.426971	-48.622478
1913.763428	-48.954311
1914.099884	-49.229221
1914.436340	-49.394802
1914.772797	-49.427883
1915.109253	-49.141430
1915.445709	-48.505127
1915.782166	-48.302635
1916.118622	-47.945702
1916.455078	-48.391918
1916.791534	-47.978951
1917.127991	-47.904568
1917.464447	-48.428928
1917.800903	-48.677322
1918.137360	-48.535065
1918.473816	-48.203232
1918.810272	-48.570572
1919.146729	-49.126060
1919.483185	-49.094101
1919.819641	-49.417114
1920.156097	-49.597050
1920.492554	-49.006416
1920.829010	-48.573742
1921.165466	-48.548138
1921.501923	-48.770397
1921.838379	-49.447441
1922.174835	-48.804382
1922.511292	-48.476624
1922.847748	-48.488010
1923.184204	-48.431076
1923.520660	-48.452389
1923.857117	-48.236404
1924.193573	-48.675709
1924.530029	-49.732697
1924.866486	-49.377380
1925.202942	-49.119129
1925.539398	-49.096310
1925.875854	-48.918663
1926.212311	-49.445038
1926.548767	-49.012218
1926.885223	-48.902119
1927.221680	-49.146492
1927.558136	-49.303345
1927.894592	-49.372795
1928.231049	-49.348072
1928.567505	-49.771851
1928.903961	-50.293133
1929.240417	-50.390228
1929.576874	-50.274536
1929.913330	-50.438183
1930.249786	-50.772732
1930.586243	-50.645969
1930.922699	-51.066544
1931.259155	-51.380852
1931.595612	-51.024170
1931.932068	-51.492348
1932.268524	-51.665627
1932.604980	-51.834171
1932.941437	-51.212067
1933.277893	-50.496891
1933.614349	-51.475922
1933.950806	-51.900650
1934.287262	-52.158363
1934.623718	-52.149597
1934.960175	-51.967411
1935.296631	-51.696114
1935.633087	-51.348274
1935.969543	-51.619766
1936.306000	-51.790867
1936.642456	-52.171459
1936.978912	-52.311184
1937.315369	-52.710167
1937.651825	-51.829418
1937.988281	-51.306412
1938.324738	-52.299278
1938.661194	-52.709518
1938.997650	-52.721203
1939.334106	-52.677094
1939.670563	-52.230705
1940.007019	-52.563534
1940.343475	-52.957867
1940.679932	-52.599937
1941.016388	-52.586853
1941.352844	-52.442101
1941.689301	-52.554211
1942.025757	-52.861294
1942.362213	-52.924599
1942.698669	-53.059292
1943.035126	-52.486794
1943.371582	-52.305965
1943.708038	-52.087425
1944.044495	-52.038586
1944.380951	-52.754826
1944.717407	-52.916546
1945.053864	-52.753273
1945.390320	-52.884697
1945.726776	-53.630310
1946.063232	-53.718761
1946.399689	-52.999069
1946.736145	-53.182995
1947.072601	-53.207573
1947.409058	-53.503460
1947.745514	-53.519272
1948.081970	-52.915421
1948.418427	-53.372124
1948.754883	-53.087116
1949.091339	-52.841824
1949.427795	-53.497902
1949.764252	-53.906322
1950.100708	-53.877251
1950.437164	-53.407547
1950.773621	-53.968124
1951.110077	-53.755520
1951.446533	-53.532753
1951.782990	-53.406658
1952.119446	-53.051010
1952.455902	-53.246780
1952.792358	-53.696564
1953.128815	-53.382893
1953.465271	-53.410114
1953.801727	-53.655552
1954.138184	-53.394032
1954.474640	-53.595600
1954.811096	-53.254238
1955.147552	-53.586811
1955.484009	-53.530643
1955.820465	-53.758900
1956.156921	-53.710258
1956.493378	-53.693176
1956.829834	-53.952518
1957.166290	-53.990185
1957.502747	-53.922897
1957.839203	-54.216759
1958.175659	-53.994587
1958.512115	-53.652454
1958.848572	-53.991497
1959.185028	-53.830261
1959.521484	-53.837078
1959.857941	-53.949440
1960.194397	-53.822330
1960.530853	-53.676395
1960.867310	-53.795109
1961.203766	-54.018417
1961.540222	-54.518749
1961.876678	-54.396328
1962.213135	-53.952679
1962.549591	-54.105469
1962.886047	-54.082012
1963.222504	-53.552383
1963.558960	-53.555534
1963.895416	-54.242908
1964.231873	-54.310452
1964.568329	-53.896019
1964.904785	-54.094040
1965.241241	-54.091320
1965.577698	-54.126434
1965.914154	-53.854931
1966.250610	-54.214226
1966.587067	-54.530060
1966.923523	-54.284031
1967.259979	-53.915543
1967.596436	-54.142784
1967.932892	-54.731400
1968.269348	-54.321495
1968.605804	-53.764118
1968.942261	-53.953903
1969.278717	-53.957577
1969.615173	-54.107849
1969.951630	-54.363525
1970.288086	-54.124569
1970.624542	-54.544949
1970.960999	-54.472717
1971.297455	-54.169426
1971.633911	-54.324150
1971.970367	-54.171619
1972.306824	-54.235855
1972.643280	-54.216629
1972.979736	-54.004246
1973.316193	-53.995621
1973.652649	-53.894886
1973.989105	-54.093342
1974.325562	-54.492004
1974.662018	-54.735802
1974.998474	-54.590179
1975.334930	-54.254402
1975.671387	-54.272354
1976.007843	-54.840054
1976.344299	-54.406837
1976.680756	-54.461372
1977.017212	-54.562122
1977.353668	-54.476532
1977.690125	-54.496559
1978.026581	-54.395618
1978.363037	-54.404491
1978.699493	-54.555813
1979.035950	-54.538555
1979.372406	-54.450790
1979.708862	-54.371624
1980.045319	-54.558102
1980.381775	-54.643326
1980.718231	-54.477726
1981.054688	-54.938625
1981.391144	-54.371696
1981.727600	-54.559357
1982.064056	-54.364277
1982.400513	-54.785480
1982.736969	-54.802700
1983.073425	-54.259151
1983.409882	-53.957001
1983.746338	-54.151379
1984.082794	-54.234028
1984.419250	-54.171932
1984.755707	-54.603985
1985.092163	-54.489857
1985.428619	-54.216816
1985.765076	-54.355839
1986.101532	-54.460541
1986.437988	-54.123436
1986.774445	-53.732578
1987.110901	-54.147190
1987.447357	-54.860500
1987.783813	-54.358673
1988.120270	-54.426083
1988.456726	-54.374527
1988.793182	-54.280762
1989.129639	-54.163616
1989.466095	-54.533291
1989.802551	-54.742699
1990.139008	-54.818779
1990.475464	-54.817509
1990.811920	-55.190662
1991.148376	-55.213482
1991.484833	-54.732506
1991.821289	-54.564800
1992.157745	-55.290726
1992.494202	-55.020340
1992.830658	-54.972546
1993.167114	-55.471077
1993.503571	-55.182896
1993.840027	-55.015339
1994.176483	-54.741295
1994.512939	-54.387024
1994.849396	-54.537739
1995.185852	-54.692364
1995.522308	-54.846508
1995.858765	-54.892727
1996.195221	-54.886932
1996.531677	-55.057831
1996.868134	-55.394066
1997.204590	-55.099937
1997.541046	-54.930481
1997.877502	-55.496143
1998.213959	-56.057945
1998.550415	-55.580528
1998.886871	-55.516602
1999.223328	-55.306694
1999.559784	-55.101479
1999.896240	-55.418457
2000.232697	-55.741257
2000.569153	-56.184498
2000.905609	-55.985512
2001.242065	-56.172565
2001.578522	-56.139774
2001.914978	-56.218834
2002.251434	-56.037472
2002.587891	-55.908241
2002.924347	-56.077160
2003.260803	-56.368233
2003.597260	-56.316181
2003.933716	-56.519199
2004.270172	-56.389015
2004.606628	-56.293316
2004.943085	-55.973927
2005.279541	-56.143909
2005.615997	-55.947872
2005.952454	-55.581989
2006.288910	-55.833565
2006.625366	-56.114830
2006.961823	-55.494499
2007.298279	-55.089336
2007.634735	-55.255531
2007.971191	-55.395061
2008.307648	-55.475037
2008.644104	-55.430149
2008.980560	-55.479271
2009.317017	-55.635998
2009.653473	-55.099983
2009.989929	-54.567284
2010.326385	-55.196285
2010.662842	-55.185234
2010.999298	-54.788082
2011.335754	-54.464592
2011.672211	-54.576843
2012.008667	-54.511478
2012.345123	-54.220688
2012.681580	-54.014164
2013.018036	-54.126469
2013.354492	-54.439152
2013.690948	-54.261127
2014.027405	-53.609806
2014.363861	-53.886028
2014.700317	-53.732338
2015.036774	-53.460941
2015.373230	-53.993847
2015.709686	-54.433979
2016.046143	-54.218063
2016.382599	-53.938499
2016.719055	-54.287861
2017.055511	-54.686089
2017.391968	-53.894405
2017.728424	-53.453701
2018.064880	-53.449436
2018.401337	-53.273220
2018.737793	-53.204998
2019.074249	-53.448067
2019.410706	-53.402985
2019.747162	-53.564980
2020.083618	-53.479427
2020.420074	-53.006870
2020.756531	-52.628548
2021.092987	-53.084621
2021.429443	-53.423214
2021.765900	-53.788330
2022.102356	-54.381287
2022.438812	-54.280228
2022.775269	-53.901772
2023.111725	-53.837021
2023.448181	-54.029301
2023.784637	-54.474663
2024.121094	-54.078671
2024.457550	-53.638042
2024.794006	-53.870918
2025.130463	-53.729252
2025.466919	-53.469887
2025.803375	-53.678314
2026.139832	-53.805706
2026.476288	-53.928570
2026.812744	-53.442230
2027.149200	-53.927803
2027.485657	-54.165646
2027.822113	-54.180943
2028.158569	-54.114124
2028.495026	-54.079845
2028.831482	-54.104656
2029.167938	-54.269436
2029.504395	-53.970020
2029.840851	-53.828888
2030.177307	-54.126450
2030.513763	-54.310028
2030.850220	-53.953873
2031.186676	-53.909462
2031.523132	-53.627926
2031.859589	-53.581306
2032.196045	-53.758335
2032.532501	-54.025604
2032.868958	-53.658920
2033.205414	-54.010258
2033.541870	-54.345078
2033.878326	-53.752323
2034.214783	-53.711727
2034.551239	-53.824100
2034.887695	-53.783543
2035.224152	-53.611343
2035.560608	-53.894047
2035.897064	-53.734478
2036.233521	-53.464951
2036.569977	-53.578503
2036.906433	-53.296688
2037.242889	-52.862141
2037.579346	-53.142529
2037.915802	-52.862221
2038.252258	-52.900986
2038.588715	-52.774872
2038.925171	-52.760883
2039.261627	-52.855038
2039.598083	-52.481003
2039.934540	-52.003128
2040.270996	-52.364960
2040.607452	-52.453903
2040.943909	-52.117126
2041.280365	-52.037235
2041.616821	-50.757290
2041.953278	-51.380726
2042.289734	-52.011711
2042.626190	-51.741566
2042.962646	-50.081657
2043.299103	-50.081123
2043.635559	-51.039352
2043.972015	-51.758175
2044.308472	-51.616051
2044.644928	-50.307243
2044.981384	-50.161697
2045.317841	-51.660633
2045.654297	-51.207062
2045.990753	-49.948727
2046.327209	-50.269173
2046.663666	-51.408173
2047.000122	-51.663872
2047.336578	-50.738026
2047.673035	-49.837471
2048.009491	-50.118858
2048.345947	-50.861767
2048.682404	-51.010860
2049.018860	-50.686516
2049.355316	-50.531422
2049.691772	-50.576923
2050.028229	-50.276981
2050.364685	-50.498211
2050.701141	-50.486431
2051.037598	-50.724731
2051.374054	-50.968510
2051.710510	-51.128056
2052.046967	-51.244160
2052.383423	-50.969196
2052.719879	-50.884571
2053.056335	-50.957779
2053.392792	-50.915539
2053.729248	-50.750084
2054.065704	-50.427177
2054.402161	-50.216881
2054.738617	-49.606647
2055.075073	-49.558594
2055.411530	-49.067410
2055.747986	-48.690735
2056.084442	-49.656334
2056.420898	-50.038132
2056.757355	-50.214882
2057.093811	-50.231884
2057.430267	-50.813499
2057.766724	-51.516121
2058.103180	-51.736919
2058.439636	-52.632126
2058.776093	-53.137028
2059.112549	-53.140793
2059.449005	-53.455284
2059.785461	-53.329395
2060.121918	-53.618340
2060.458374	-53.707951
2060.794830	-53.177612
2061.131287	-53.370209
2061.467743	-53.955139
2061.804199	-54.068554
2062.140656	-54.400047
2062.477112	-54.315121
2062.813568	-54.644581
2063.150024	-54.995884
2063.486481	-55.398830
2063.822937	-54.966503
2064.159393	-54.518543
2064.495850	-54.226135
2064.832306	-54.641018
2065.168762	-54.628300
2065.505219	-54.803841
2065.841675	-54.860046
2066.178131	-54.666996
2066.514587	-54.608028
2066.851044	-54.991859
2067.187500	-55.407001
2067.523956	-54.759876
2067.860413	-54.765385
2068.196869	-55.275894
2068.533325	-55.462231
2068.869781	-55.618076
2069.206238	-55.384270
2069.542694	-55.290676
2069.879150	-55.680679
2070.215607	-55.507835
2070.552063	-55.209156
2070.888519	-55.060452
2071.224976	-55.074398
2071.561432	-54.864090
2071.897888	-55.185490
2072.234344	-55.379421
2072.570801	-55.071766
2072.907257	-55.404720
2073.243713	-55.337170
2073.580170	-55.090736
2073.916626	-54.663185
2074.253082	-54.763424
2074.589539	-54.994778
2074.925995	-55.299381
2075.262451	-55.062763
2075.598907	-55.128960
2075.935364	-54.944157
2076.271820	-55.120644
2076.608276	-55.259151
2076.944733	-55.040009
2077.281189	-55.163307
2077.617645	-54.930576
2077.954102	-54.420628
2078.290558	-54.574802
2078.627014	-54.550442
2078.963470	-54.460953
2079.299927	-54.887890
2079.636383	-54.517849
2079.972839	-54.419090
2080.309296	-54.119785
2080.645752	-54.460255
2080.982208	-54.542759
2081.318665	-54.916229
2081.655121	-55.107422
2081.991577	-54.370079
2082.328033	-54.811363
2082.664490	-54.905605
