Frequency (Hz)	Level (dB)
1585.382080	-47.999268
1586.054993	-47.964931
1586.727905	-48.119164
1587.400818	-49.045338
1588.073730	-48.888390
1588.746643	-48.159023
1589.419556	-48.641342
1590.092468	-48.574051
1590.765381	-48.120438
1591.438293	-47.721321
1592.111206	-47.386250
1592.784119	-47.310703
1593.457031	-48.255325
1594.129944	-47.776970
1594.802856	-47.279312
1595.475769	-47.558811
1596.148682	-47.475571
1596.821594	-47.505863
1597.494507	-47.202061
1598.167419	-47.441296
1598.840332	-46.552658
1599.513245	-46.002373
1600.186157	-45.991802
1600.859070	-46.153675
1601.531982	-47.015869
1602.204895	-47.022949
1602.877808	-46.183109
1603.550720	-46.391270
1604.223633	-46.621098
1604.896545	-46.121052
1605.569458	-46.229992
1606.242371	-46.826630
1606.915283	-46.242702
1607.588196	-46.311096
1608.261108	-46.291958
1608.934021	-47.190048
1609.606934	-46.940403
1610.279846	-46.868862
1610.952759	-46.937435
1611.625671	-46.722572
1612.298584	-46.897678
1612.971497	-46.456066
1613.644409	-46.556736
1614.317322	-46.577660
1614.990234	-46.306858
1615.663147	-45.847588
1616.336060	-45.900768
1617.008972	-45.722321
1617.681885	-45.710567
1618.354797	-45.768597
1619.027710	-45.512028
1619.700623	-45.753757
1620.373535	-45.479836
1621.046448	-45.534714
1621.719360	-46.218803
1622.392273	-45.777809
1623.065186	-46.146935
1623.738098	-46.427578
1624.411011	-45.503429
1625.083923	-45.017532
1625.756836	-44.931335
1626.429749	-45.049557
1627.102661	-45.873756
1627.775574	-45.512726
1628.448486	-45.671421
1629.121399	-45.188755
1629.794312	-44.980892
1630.467224	-44.790401
1631.140137	-44.133358
1631.813049	-44.406063
1632.485962	-44.799969
1633.158875	-44.254646
1633.831787	-45.063656
1634.504700	-45.090672
1635.177612	-45.567276
1635.850525	-45.741695
1636.523438	-45.068733
1637.196350	-44.629185
1637.869263	-44.419205
1638.542175	-43.706158
1639.215088	-43.767410
1639.888000	-43.733509
1640.560913	-42.657871
1641.233826	-42.868286
1641.906738	-43.851742
1642.579651	-43.288528
1643.252563	-42.664829
1643.925476	-44.129185
1644.598389	-43.327358
1645.271301	-42.737854
1645.944214	-42.680290
1646.617126	-42.724915
1647.290039	-43.020054
1647.962952	-43.312649
1648.635864	-44.259468
1649.308777	-44.295799
1649.981689	-44.072803
1650.654602	-43.066448
1651.327515	-43.141644
1652.000427	-42.877590
1652.673340	-42.491905
1653.346252	-42.354027
1654.019165	-42.456886
1654.692078	-42.447174
1655.364990	-42.673592
1656.037903	-42.817257
1656.710815	-43.404682
1657.383728	-44.435101
1658.056641	-43.892349
1658.729553	-43.323681
1659.402466	-43.492401
1660.075378	-43.698040
1660.748291	-44.104317
1661.421204	-43.724506
1662.094116	-43.642284
1662.767029	-43.717846
1663.439941	-43.481087
1664.112854	-43.952770
1664.785767	-43.993027
1665.458679	-43.254135
1666.131592	-43.430885
1666.804504	-43.578293
1667.477417	-44.055119
1668.150330	-43.655079
1668.823242	-44.279289
1669.496155	-45.051777
1670.169067	-45.390202
1670.841980	-45.397427
1671.514893	-45.649502
1672.187805	-45.872070
1672.860718	-46.731331
1673.533630	-45.985744
1674.206543	-46.053982
1674.879456	-46.218494
1675.552368	-46.067131
1676.225281	-46.873745
1676.898193	-47.665077
1677.571106	-47.416443
1678.244019	-46.349705
1678.916931	-46.181927
1679.589844	-46.308331
1680.262756	-47.091152
1680.935669	-47.318867
1681.608582	-47.438938
1682.281494	-47.936661
1682.954407	-48.023350
1683.627319	-47.262878
1684.300232	-46.680126
1684.973145	-47.239113
1685.646057	-46.981739
1686.318970	-47.797363
1686.991882	-48.418991
1687.664795	-49.068199
1688.337708	-48.834244
1689.010620	-48.599998
1689.683533	-48.613178
1690.356445	-48.328426
1691.029358	-49.000290
1691.702271	-49.518921
1692.375183	-48.952534
1693.048096	-49.027328
1693.721008	-48.102299
1694.393921	-47.637642
1695.066833	-47.435127
1695.739746	-48.393417
1696.412659	-48.420685
1697.085571	-47.927761
1697.758484	-48.355675
1698.431396	-48.770901
1699.104309	-48.385265
1699.777222	-48.654758
1700.450134	-49.246044
1701.123047	-48.735569
1701.795959	-48.324051
1702.468872	-48.223820
1703.141785	-47.947083
1703.814697	-48.073784
1704.487610	-47.511692
1705.160522	-47.965443
1705.833435	-47.806713
1706.506348	-48.022369
1707.179260	-47.926590
1707.852173	-48.494972
1708.525085	-48.521030
1709.197998	-47.997879
1709.870911	-47.391640
1710.543823	-47.184456
1711.216736	-47.669617
1711.889648	-48.589661
1712.562561	-48.510353
1713.235474	-48.311699
1713.908386	-48.833546
1714.581299	-48.253456
1715.254211	-47.116177
1715.927124	-47.281921
1716.600037	-48.641148
1717.272949	-48.939449
1717.945862	-49.579803
1718.618774	-48.632236
1719.291687	-48.607281
1719.964600	-48.807865
1720.637512	-48.572880
1721.310425	-49.101540
1721.983337	-49.201008
1722.656250	-48.846210
1723.329163	-49.210995
1724.002075	-49.189884
1724.674988	-49.219303
1725.347900	-49.345497
1726.020813	-49.294731
1726.693726	-49.782726
1727.366638	-49.930397
1728.039551	-49.951328
1728.712463	-49.723129
1729.385376	-48.802547
1730.058289	-49.481865
1730.731201	-49.230042
1731.404114	-49.939400
1732.077026	-50.482296
1732.749939	-50.007629
1733.422852	-50.090069
1734.095764	-50.183289
1734.768677	-49.983864
1735.441589	-49.971035
1736.114502	-49.755276
1736.787415	-49.335911
1737.460327	-50.330170
1738.133240	-50.067635
1738.806152	-50.003567
1739.479065	-49.220440
1740.151978	-49.122047
1740.824890	-49.943607
1741.497803	-49.353302
1742.170715	-49.397278
1742.843628	-50.241104
1743.516541	-49.718410
1744.189453	-49.557476
1744.862366	-50.416294
1745.535278	-50.141529
1746.208191	-50.136585
1746.881104	-49.856888
1747.554016	-49.606926
1748.226929	-50.163021
1748.899841	-50.516273
1749.572754	-50.321148
1750.245667	-50.227509
1750.918579	-50.400238
1751.591492	-50.174484
1752.264404	-49.952419
1752.937317	-50.129093
1753.610229	-50.231155
1754.283142	-49.860283
1754.956055	-49.944199
1755.628967	-50.135159
1756.301880	-50.270836
1756.974792	-49.668835
1757.647705	-49.345982
1758.320618	-49.419540
1758.993530	-49.863628
1759.666443	-50.528244
1760.339355	-50.865784
1761.012268	-50.944019
1761.685181	-50.581043
1762.358093	-50.793133
1763.031006	-50.536846
1763.703918	-50.701813
1764.376831	-50.817028
1765.049744	-51.439548
1765.722656	-51.979515
1766.395569	-51.518158
1767.068481	-51.083241
1767.741394	-51.550446
1768.414307	-50.451126
1769.087219	-49.528477
1769.760132	-49.767151
1770.433044	-50.650528
1771.105957	-50.192085
1771.778870	-49.785477
1772.451782	-50.190342
1773.124695	-50.779621
1773.797607	-50.944645
1774.470520	-51.067707
1775.143433	-51.331108
1775.816345	-51.040718
1776.489258	-50.594421
1777.162170	-50.857079
1777.835083	-51.163773
1778.507996	-51.160122
1779.180908	-51.050617
1779.853821	-51.187077
1780.526733	-49.856258
1781.199646	-48.997856
1781.872559	-49.372959
1782.545471	-49.369644
1783.218384	-48.752895
1783.891296	-48.770382
1784.564209	-48.858521
1785.237122	-49.026241
1785.910034	-49.155724
1786.582947	-48.099613
1787.255859	-47.672333
1787.928772	-47.718918
1788.601685	-46.020435
1789.274597	-44.707928
1789.947510	-44.916931
1790.620422	-43.770721
1791.293335	-42.147659
1791.966248	-42.984814
1792.639160	-44.315945
1793.312073	-44.054516
1793.984985	-44.426418
1794.657898	-45.424454
1795.330811	-45.204330
1796.003723	-45.038391
1796.676636	-45.174259
1797.349548	-43.342533
1798.022461	-41.747322
1798.695374	-42.914104
1799.368286	-44.704094
1800.041199	-45.197918
1800.714111	-46.179539
1801.387024	-46.952671
1802.059937	-46.077061
1802.732849	-45.606102
1803.405762	-44.332302
1804.078674	-42.648911
1804.751587	-42.194439
1805.424500	-42.556648
1806.097412	-42.113625
1806.770325	-41.938778
1807.443237	-43.387047
1808.116150	-44.617115
1808.789062	-45.009048
1809.461975	-46.036785
1810.134888	-46.989311
1810.807800	-47.229839
1811.480713	-47.639084
1812.153625	-47.841148
1812.826538	-48.242119
1813.499451	-48.534382
1814.172363	-48.615440
1814.845276	-48.690922
1815.518188	-48.398613
1816.191101	-48.211784
1816.864014	-48.525639
1817.536926	-48.387447
1818.209839	-48.363049
1818.882751	-47.701561
1819.555664	-46.855862
1820.228577	-46.634769
1820.901489	-46.972385
1821.574402	-46.742741
1822.247314	-46.523060
1822.920227	-46.628071
1823.593140	-45.698078
1824.266052	-45.774704
1824.938965	-45.746471
1825.611877	-44.923912
1826.284790	-45.124859
1826.957703	-45.081951
1827.630615	-44.264469
1828.303528	-44.502480
1828.976440	-44.155342
1829.649353	-44.390171
1830.322266	-44.199081
1830.995178	-43.537048
1831.668091	-43.764168
1832.341003	-44.746078
1833.013916	-43.755791
1833.686829	-43.363682
1834.359741	-43.536617
1835.032654	-43.866936
1835.705566	-43.602402
1836.378479	-43.881657
1837.051392	-44.201126
1837.724304	-44.289646
1838.397217	-44.466316
1839.070129	-43.920586
1839.743042	-43.642570
1840.415955	-44.106087
1841.088867	-43.919430
1841.761780	-43.547749
1842.434692	-43.996468
1843.107605	-44.579170
1843.780518	-44.693699
1844.453430	-44.686066
1845.126343	-44.786530
1845.799255	-44.935467
1846.472168	-44.292934
1847.145081	-45.320503
1847.817993	-45.025795
1848.490906	-44.821098
1849.163818	-44.948410
1849.836731	-45.465607
1850.509644	-45.721870
1851.182556	-45.508263
1851.855469	-44.629631
1852.528381	-44.941257
1853.201294	-45.579746
1853.874207	-46.612450
1854.547119	-46.849617
1855.220032	-46.469673
1855.892944	-46.748688
1856.565857	-46.889450
1857.238770	-47.127300
1857.911682	-47.686562
1858.584595	-47.934708
1859.257507	-48.446308
1859.930420	-48.199741
1860.603333	-47.897320
1861.276245	-48.865498
1861.949158	-48.932713
1862.622070	-49.127541
1863.294983	-49.442863
1863.967896	-49.395466
1864.640808	-49.442993
1865.313721	-48.845612
1865.986633	-48.947033
1866.659546	-49.591946
1867.332458	-50.048100
1868.005371	-49.575962
1868.678284	-49.988026
1869.351196	-49.720638
1870.024109	-49.790211
1870.697021	-50.531605
1871.369934	-50.525364
1872.042847	-50.497681
1872.715759	-50.238380
1873.388672	-50.164761
1874.061584	-49.947296
1874.734497	-50.111652
1875.407410	-50.437485
1876.080322	-50.837334
1876.753235	-50.979362
1877.426147	-51.001610
1878.099060	-51.520226
1878.771973	-51.840698
1879.444885	-51.910980
1880.117798	-51.523209
1880.790710	-51.558502
1881.463623	-51.939678
1882.136536	-51.863499
1882.809448	-51.658211
1883.482361	-51.120464
1884.155273	-51.125340
1884.828186	-52.140488
1885.501099	-52.276745
1886.174011	-51.895279
1886.846924	-51.633553
1887.519836	-52.027489
1888.192749	-52.346367
1888.865662	-52.090031
1889.538574	-52.825439
1890.211487	-52.983696
1890.884399	-52.223866
1891.557312	-52.040020
1892.230225	-51.736256
1892.903137	-51.742760
1893.576050	-52.571007
1894.248962	-52.743038
1894.921875	-52.182442
1895.594788	-52.439419
1896.267700	-53.194801
1896.940613	-52.786732
1897.613525	-52.755558
1898.286438	-52.534481
1898.959351	-52.249210
1899.632263	-51.981495
1900.305176	-52.238377
1900.978088	-52.940914
1901.651001	-52.799438
1902.323914	-52.918034
1902.996826	-52.515022
1903.669739	-52.407902
1904.342651	-52.815556
1905.015564	-52.546837
1905.688477	-52.028130
1906.361389	-52.252445
1907.034302	-52.260223
1907.707214	-51.766632
1908.380127	-51.759281
1909.053040	-51.993889
1909.725952	-51.117245
1910.398865	-50.755608
1911.071777	-51.459339
1911.744690	-51.799034
1912.417603	-51.361858
1913.090515	-51.558754
1913.763428	-51.478966
1914.436340	-51.560638
1915.109253	-51.584244
1915.782166	-51.049175
1916.455078	-51.073521
1917.127991	-50.804203
1917.800903	-50.700073
1918.473816	-50.941441
1919.146729	-50.882473
1919.819641	-50.748207
1920.492554	-50.016392
1921.165466	-49.732544
1921.838379	-49.923603
1922.511292	-50.074997
1923.184204	-49.470955
1923.857117	-48.683018
1924.530029	-49.120991
1925.202942	-49.356163
1925.875854	-48.677647
1926.548767	-48.487911
1927.221680	-48.376408
1927.894592	-48.488480
1928.567505	-47.648987
1929.240417	-47.452530
1929.913330	-47.635033
1930.586243	-47.972908
1931.259155	-48.034897
1931.932068	-47.827477
1932.604980	-47.744633
1933.277893	-47.901932
1933.950806	-47.907703
1934.623718	-48.262070
1935.296631	-48.362038
1935.969543	-47.976349
1936.642456	-48.187939
1937.315369	-48.095516
1937.988281	-47.974472
1938.661194	-48.165142
1939.334106	-49.245472
1940.007019	-48.899548
1940.679932	-49.068676
1941.352844	-48.469547
1942.025757	-48.247375
1942.698669	-48.286686
1943.371582	-47.971695
1944.044495	-48.218174
1944.717407	-48.186123
1945.390320	-48.308140
1946.063232	-48.658215
1946.736145	-49.035126
1947.409058	-49.682266
1948.081970	-50.241642
1948.754883	-50.292694
1949.427795	-50.131245
1950.100708	-50.557705
1950.773621	-51.163311
1951.446533	-51.770451
1952.119446	-51.577793
1952.792358	-51.568016
1953.465271	-51.708378
1954.138184	-51.652325
1954.811096	-51.745121
1955.484009	-51.555290
1956.156921	-51.432598
1956.829834	-51.838585
1957.502747	-51.960148
1958.175659	-51.991096
1958.848572	-51.973618
1959.521484	-51.995491
1960.194397	-52.024052
1960.867310	-52.271347
1961.540222	-52.513309
1962.213135	-52.292725
1962.886047	-52.043442
1963.558960	-52.057728
1964.231873	-52.192852
1964.904785	-52.563763
1965.577698	-52.541950
1966.250610	-52.320576
1966.923523	-52.959911
1967.596436	-52.432629
1968.269348	-52.441948
1968.942261	-52.524849
1969.615173	-51.622375
1970.288086	-51.799217
1970.960999	-52.138691
1971.633911	-52.073879
1972.306824	-52.733990
1972.979736	-52.559525
1973.652649	-52.737862
1974.325562	-53.421101
1974.998474	-53.550713
1975.671387	-53.206570
1976.344299	-52.978123
1977.017212	-52.632786
1977.690125	-52.917595
1978.363037	-53.188656
1979.035950	-52.273003
1979.708862	-52.233223
1980.381775	-52.847969
1981.054688	-53.099049
1981.727600	-53.268440
1982.400513	-53.206020
1983.073425	-53.304157
1983.746338	-53.320374
1984.419250	-52.904884
1985.092163	-53.147007
1985.765076	-53.211670
1986.437988	-53.206203
1987.110901	-53.237179
1987.783813	-53.199795
1988.456726	-53.049488
1989.129639	-52.616524
1989.802551	-52.522953
1990.475464	-53.093624
1991.148376	-53.221035
1991.821289	-53.975498
1992.494202	-53.869011
1993.167114	-54.149532
1993.840027	-54.390736
1994.512939	-53.742867
1995.185852	-53.192032
1995.858765	-53.641407
1996.531677	-53.849716
1997.204590	-53.624146
1997.877502	-53.626377
1998.550415	-53.898823
1999.223328	-53.686367
1999.896240	-54.274406
2000.569153	-54.135880
2001.242065	-53.575901
2001.914978	-53.664711
2002.587891	-54.180801
2003.260803	-54.314571
2003.933716	-54.310108
2004.606628	-54.299000
2005.279541	-54.075531
2005.952454	-54.207878
2006.625366	-54.200718
2007.298279	-53.957001
2007.971191	-53.740883
2008.644104	-54.184330
2009.317017	-54.275665
2009.989929	-54.109894
2010.662842	-53.816116
2011.335754	-54.185020
2012.008667	-53.719265
2012.681580	-53.780663
2013.354492	-54.201073
2014.027405	-53.844353
2014.700317	-53.848801
2015.373230	-53.848553
2016.046143	-53.260586
2016.719055	-53.499317
2017.391968	-53.718163
2018.064880	-53.454586
2018.737793	-53.310467
2019.410706	-53.885494
2020.083618	-53.849632
2020.756531	-53.689560
2021.429443	-53.658424
2022.102356	-53.761044
2022.775269	-53.236832
2023.448181	-53.134026
2024.121094	-53.350712
2024.794006	-53.659595
2025.466919	-54.404667
2026.139832	-54.496113
2026.812744	-54.418343
2027.485657	-54.005856
2028.158569	-53.781670
2028.831482	-53.878323
2029.504395	-54.203606
2030.177307	-54.104626
2030.850220	-54.170380
2031.523132	-53.762276
2032.196045	-54.080807
2032.868958	-53.722370
2033.541870	-53.187836
2034.214783	-52.648979
2034.887695	-52.605595
2035.560608	-53.302917
2036.233521	-53.442322
2036.906433	-53.215038
2037.579346	-53.414700
2038.252258	-52.705311
2038.925171	-52.144203
2039.598083	-52.583801
2040.270996	-53.082668
2040.943909	-53.237705
2041.616821	-52.814552
2042.289734	-53.136990
2042.962646	-53.119461
2043.635559	-52.627789
2044.308472	-51.633526
2044.981384	-51.197922
2045.654297	-52.042545
2046.327209	-51.728519
2047.000122	-50.712009
2047.673035	-50.954540
2048.345947	-51.282032
2049.018860	-51.543938
2049.691772	-50.394436
2050.364685	-50.447994
2051.037598	-50.950306
2051.710510	-50.825829
2052.383423	-50.681530
2053.056335	-50.273312
2053.729248	-50.216621
2054.402161	-50.882347
2055.075073	-49.972786
2055.747986	-50.189751
2056.420898	-50.403595
2057.093811	-49.834965
2057.766724	-49.853485
2058.439636	-50.100735
2059.112549	-50.035229
2059.785461	-50.198494
2060.458374	-49.985279
2061.131287	-50.304512
2061.804199	-50.329193
2062.477112	-49.658363
2063.150024	-49.275696
2063.822937	-49.001007
2064.495850	-48.975735
2065.168762	-48.872078
2065.841675	-48.530602
2066.514587	-48.319756
2067.187500	-48.607735
2067.860413	-48.026707
2068.533325	-48.009506
2069.206238	-48.600811
2069.879150	-49.360050
2070.552063	-49.557323
2071.224976	-49.553654
2071.897888	-48.450802
2072.570801	-48.275032
2073.243713	-49.018623
2073.916626	-48.739571
2074.589539	-48.921844
2075.262451	-49.002583
2075.935364	-48.721031
2076.608276	-48.889622
2077.281189	-48.748520
2077.954102	-49.296326
2078.627014	-49.848122
2079.299927	-49.637825
2079.972839	-49.613564
2080.645752	-49.292366
2081.318665	-48.941078
2081.991577	-48.545906
2082.664490	-48.048317
2083.337402	-47.914318
2084.010315	-48.392994
2084.683228	-48.886272
2085.356140	-49.191822
2086.029053	-49.540993
2086.701965	-49.980263
2087.374878	-49.874851
2088.047791	-50.333965
2088.720703	-50.569321
2089.393616	-50.791233
2090.066528	-51.516773
2090.739441	-51.424049
2091.412354	-51.854416
2092.085266	-51.461517
2092.758179	-51.175575
2093.431091	-51.545673
2094.104004	-51.192223
2094.776917	-51.256100
2095.449829	-52.447823
2096.122742	-52.409294
2096.795654	-52.019218
2097.468567	-51.780067
2098.141479	-51.764805
2098.814392	-51.865509
2099.487305	-51.584213
2100.160217	-51.715408
2100.833130	-51.274395
2101.506042	-51.384541
2102.178955	-51.919281
2102.851868	-51.709415
2103.524780	-51.746616
2104.197693	-51.681900
2104.870605	-51.476219
2105.543518	-51.471710
2106.216431	-51.787109
2106.889343	-51.535259
2107.562256	-51.793392
2108.235168	-51.811077
2108.908081	-51.138489
2109.580994	-50.831070
2110.253906	-51.088615
2110.926819	-51.329620
2111.599731	-51.295918
2112.272644	-51.498230
2112.945557	-51.711765
2113.618469	-51.237080
2114.291382	-50.658779
2114.964294	-51.167477
2115.637207	-51.607140
2116.310120	-51.319698
2116.983032	-50.991127
2117.655945	-50.950058
2118.328857	-51.788635
2119.001770	-51.862831
2119.674683	-51.160202
2120.347595	-51.463261
2121.020508	-51.840500
2121.693420	-51.500607
2122.366333	-51.556744
2123.039246	-52.059143
2123.712158	-51.851631
2124.385071	-51.440018
2125.057983	-51.410042
2125.730896	-51.761494
2126.403809	-50.968731
2127.076721	-51.492798
2127.749634	-51.950130
2128.422546	-52.004921
2129.095459	-51.779732
2129.768372	-51.009190
2130.441284	-51.310894
2131.114197	-51.259426
2131.787109	-51.086529
2132.460022	-50.935699
2133.132935	-50.664078
2133.805847	-51.188755
2134.478760	-50.944206
2135.151672	-50.346367
2135.824585	-50.773842
2136.497498	-50.256950
2137.170410	-49.564701
2137.843323	-49.511803
2138.516235	-50.029533
2139.189148	-49.697491
2139.862061	-50.383854
2140.534973	-50.328320
2141.207886	-49.991356
2141.880798	-49.826332
2142.553711	-49.564869
2143.226624	-49.267284
2143.899536	-49.668053
2144.572449	-49.626015
2145.245361	-49.524723
2145.918274	-49.008610
2146.591187	-49.380997
2147.264099	-49.717030
2147.937012	-49.900108
2148.609924	-49.374710
2149.282837	-48.870773
2149.955750	-49.277935
2150.628662	-48.704033
2151.301575	-48.666901
2151.974487	-49.059994
2152.647400	-49.235046
2153.320312	-49.779232
2153.993225	-49.377972
2154.666138	-49.403431
2155.339050	-49.194954
2156.011963	-48.837620
2156.684875	-48.893101
2157.357788	-48.773521
2158.030701	-48.997219
2158.703613	-48.924702
2159.376526	-48.886398
2160.049438	-48.962498
2160.722351	-48.098385
2161.395264	-48.235580
2162.068176	-48.557621
2162.741089	-48.923641
2163.414001	-48.505589
2164.086914	-48.532074
2164.759827	-48.504387
2165.432739	-48.711319
2166.105652	-49.003639
2166.778564	-49.301182
2167.451477	-49.809319
2168.124390	-50.209393
2168.797302	-49.928612
2169.470215	-49.463459
2170.143127	-49.199131
2170.816040	-49.967819
2171.488953	-49.900768
2172.161865	-50.187683
2172.834778	-50.006256
2173.507690	-49.435051
2174.180603	-49.374737
2174.853516	-49.328297
2175.526428	-49.462696
2176.199341	-49.571682
2176.872253	-49.587559
2177.545166	-49.587753
2178.218079	-49.138786
2178.890991	-49.329987
2179.563904	-49.621185
2180.236816	-49.492195
2180.909729	-48.994583
2181.582642	-48.918896
2182.255554	-49.288826
2182.928467	-49.476597
2183.601379	-49.041859
2184.274292	-48.670757
2184.947205	-49.361675
2185.620117	-49.476467
2186.293030	-48.999092
2186.965942	-49.330757
2187.638855	-49.267853
2188.311768	-49.371506
2188.984680	-49.442547
2189.657593	-49.302376
2190.330505	-48.686169
2191.003418	-48.783394
2191.676331	-48.605118
2192.349243	-48.174683
2193.022156	-48.149723
2193.695068	-47.874329
2194.367981	-47.667374
2195.040894	-47.138233
2195.713806	-47.486248
2196.386719	-47.390148
2197.059631	-46.950871
2197.732544	-46.975971
2198.405457	-46.701454
2199.078369	-46.148335
2199.751282	-46.299377
2200.424194	-46.067680
2201.097107	-45.922310
2201.770020	-46.572502
2202.442932	-46.607788
2203.115845	-46.367443
2203.788757	-46.180080
2204.461670	-46.171806
2205.134583	-45.910641
2205.807495	-46.192444
2206.480408	-46.506989
2207.153320	-45.476170
2207.826233	-44.506710
2208.499146	-45.206848
2209.172058	-45.349777
2209.844971	-45.870655
2210.517883	-46.597431
2211.190796	-46.448044
2211.863708	-46.325970
2212.536621	-46.383545
2213.209534	-46.095348
2213.882446	-45.465874
2214.555359	-46.003830
2215.228271	-45.895683
2215.901184	-45.052391
2216.574097	-45.386997
2217.247009	-44.979298
2217.919922	-45.121944
2218.592834	-45.920017
2219.265747	-45.659966
2219.938660	-45.327259
2220.611572	-46.363266
2221.284485	-46.840061
2221.957397	-46.294041
2222.630310	-46.976471
2223.303223	-47.329090
2223.976135	-47.167080
2224.649048	-47.644268
2225.321960	-48.043617
2225.994873	-48.279072
2226.667786	-48.243416
2227.340698	-49.213490
2228.013611	-49.678577
2228.686523	-49.528156
2229.359436	-49.916107
2230.032349	-50.763618
2230.705261	-51.088203
2231.378174	-51.076431
2232.051086	-51.258289
2232.723999	-50.853626
2233.396912	-50.835602
2234.069824	-50.849464
2234.742737	-50.967056
2235.415649	-51.048210
2236.088562	-51.107933
2236.761475	-51.218037
2237.434387	-51.851864
2238.107300	-52.131210
2238.780212	-51.938637
2239.453125	-51.193600
2240.126038	-51.222160
2240.798950	-51.692066
2241.471863	-52.293705
2242.144775	-52.677197
2242.817688	-52.710781
2243.490601	-51.748062
2244.163513	-51.575916
2244.836426	-51.659409
2245.509338	-51.776382
2246.182251	-51.973320
2246.855164	-52.037220
2247.528076	-51.837444
2248.200989	-52.048019
2248.873901	-51.467503
2249.546814	-51.499012
2250.219727	-52.118626
2250.892639	-52.544640
2251.565552	-52.343945
2252.238464	-52.298962
2252.911377	-52.360897
2253.584290	-52.106750
2254.257202	-52.228519
2254.930115	-52.475708
2255.603027	-52.218040
2256.275940	-52.807274
2256.948853	-52.885670
2257.621765	-52.723679
2258.294678	-53.079983
2258.967590	-53.521374
2259.640503	-53.145504
2260.313416	-53.011257
2260.986328	-53.269234
2261.659241	-52.478748
2262.332153	-52.136845
2263.005066	-52.707153
2263.677979	-52.915344
2264.350891	-52.802845
2265.023804	-52.612858
2265.696716	-52.516338
2266.369629	-52.990875
2267.042542	-53.084335
2267.715454	-53.364105
2268.388367	-53.082047
2269.061279	-52.839222
2269.734192	-53.407654
2270.407104	-53.149647
2271.080017	-52.480122
2271.752930	-52.190006
2272.425842	-51.944485
2273.098755	-51.386227
2273.771667	-51.492409
2274.444580	-51.520802
2275.117493	-51.768829
2275.790405	-52.477600
2276.463318	-52.341557
2277.136230	-52.411198
2277.809143	-52.361317
2278.482056	-52.178703
2279.154968	-52.117966
2279.827881	-52.455456
2280.500793	-52.645702
2281.173706	-52.583691
2281.846619	-52.404922
2282.519531	-52.637596
2283.192444	-52.960896
2283.865356	-53.206577
2284.538269	-53.018715
2285.211182	-52.745140
2285.884094	-52.615131
2286.557007	-52.444050
2287.229919	-52.528557
2287.902832	-53.049393
2288.575745	-52.841057
2289.248657	-52.644291
2289.921570	-52.574390
2290.594482	-52.296921
2291.267395	-51.666370
2291.940308	-51.402863
2292.613220	-51.432346
2293.286133	-51.543976
2293.959045	-51.843956
2294.631958	-51.876732
2295.304871	-51.686874
2295.977783	-51.632065
2296.650696	-51.900372
2297.323608	-51.681725
2297.996521	-51.469021
2298.669434	-51.307892
2299.342346	-51.399242
2300.015259	-51.982365
2300.688171	-51.880432
2301.361084	-51.776035
2302.033997	-51.378052
2302.706909	-51.559853
2303.379822	-51.724583
2304.052734	-51.906189
2304.725647	-52.750877
2305.398560	-52.694851
2306.071472	-52.366920
2306.744385	-52.812374
2307.417297	-52.350037
2308.090210	-52.166367
2308.763123	-52.572285
2309.436035	-53.259243
2310.108948	-53.228226
2310.781860	-53.189056
2311.454773	-53.123482
2312.127686	-52.320156
2312.800598	-52.086292
2313.473511	-51.896172
2314.146423	-52.349895
2314.819336	-52.864758
2315.492249	-52.443642
2316.165161	-52.273037
2316.838074	-52.625298
2317.510986	-52.997200
2318.183899	-52.537243
2318.856812	-52.904133
2319.529724	-53.325928
2320.202637	-53.148972
2320.875549	-52.955410
2321.548462	-53.322983
2322.221375	-52.678967
2322.894287	-52.387604
2323.567200	-52.697052
2324.240112	-52.687069
2324.913025	-52.458782
2325.585938	-52.221478
2326.258850	-52.633316
2326.931763	-52.737358
2327.604675	-52.676350
2328.277588	-52.337460
2328.950500	-52.445869
2329.623413	-52.121101
2330.296326	-52.206047
2330.969238	-52.349785
2331.642151	-52.507633
2332.315063	-52.298397
2332.987976	-52.331238
2333.660889	-51.764732
2334.333801	-52.142002
2335.006714	-52.000755
2335.679626	-51.951687
2336.352539	-51.881954
2337.025452	-52.137905
2337.698364	-51.935658
2338.371277	-51.954178
2339.044189	-52.329266
2339.717102	-51.954689
2340.390015	-51.619484
2341.062927	-51.793530
2341.735840	-51.209881
2342.408752	-51.299664
2343.081665	-51.432259
2343.754578	-51.487583
2344.427490	-51.711540
2345.100403	-51.562614
2345.773315	-51.494873
2346.446228	-51.707878
2347.119141	-51.301693
2347.792053	-51.437752
2348.464966	-51.766281
2349.137878	-51.449528
2349.810791	-51.211002
2350.483704	-51.487465
2351.156616	-51.868740
2351.829529	-52.041409
2352.502441	-52.082954
2353.175354	-51.996323
2353.848267	-51.578487
2354.521179	-51.664669
2355.194092	-51.691463
2355.867004	-52.385063
2356.539917	-52.228035
2357.212830	-52.213440
2357.885742	-53.133507
2358.558655	-52.539448
2359.231567	-52.151299
2359.904480	-52.492779
2360.577393	-52.013088
2361.250305	-51.656704
2361.923218	-52.009201
2362.596130	-52.425816
2363.269043	-52.247952
2363.941956	-52.054737
2364.614868	-53.036575
2365.287781	-52.716774
2365.960693	-52.441051
2366.633606	-53.065857
2367.306519	-53.277515
2367.979431	-53.247894
2368.652344	-53.589954
